@RELATION PROMISE-unified-class.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE wmc NUMERIC
    @ATTRIBUTE dit NUMERIC
    @ATTRIBUTE noc NUMERIC
    @ATTRIBUTE cbo NUMERIC
    @ATTRIBUTE rfc NUMERIC
    @ATTRIBUTE lcom NUMERIC
    @ATTRIBUTE ca NUMERIC
    @ATTRIBUTE ce NUMERIC
    @ATTRIBUTE npm NUMERIC
    @ATTRIBUTE lcom3 NUMERIC
    @ATTRIBUTE loc NUMERIC
    @ATTRIBUTE dam NUMERIC
    @ATTRIBUTE moa NUMERIC
    @ATTRIBUTE mfa NUMERIC
    @ATTRIBUTE cam NUMERIC
    @ATTRIBUTE ic NUMERIC
    @ATTRIBUTE cbm NUMERIC
    @ATTRIBUTE amc NUMERIC
    @ATTRIBUTE max_cc NUMERIC
    @ATTRIBUTE avg_cc NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,0,0,2,2,5,11,3,5,1,0.6,21,18,3,0,0.6,21,0,0,0,0,0,14,32,1,0,1,0,2,0,2,0,2,3,0,2,0,14,32,1,0,1,0,2,0,2,0,2,3,0,2,0,5,1,0,6,13,4,4,2,3,0.75,44,0.5,1,0,0.25,0,0,7.4,1,0.6,true
    0,0,0,0,0,0,0,0,1,8,4,40,0,1,1,0,8,0.2,0.144509,25,7,1,4,0.144509,25,0,0,0,0,0,148,178,8,5,8,5,8,3,4,0,8,94,3,4,0,148,178,8,5,8,5,8,3,4,0,8,94,3,4,0,8,1,0,1,23,10,1,0,4,0.767857143,390,0.625,0,0,0.375,0,0,46.75,19,4.875,true
    0.75,5,14,5,0.426035,0.675,72,54,1,2,2,17,0,1,5,0,8,1,0.421429,59,59,9,0,0.421429,59,0,0,0,0,0,81,169,6,2,6,2,8,1,8,0,8,46,1,8,0,81,169,6,2,6,2,8,1,8,0,8,46,1,8,0,8,1,0,1,12,0,1,0,8,0.523809524,217,0.833333333,0,0,0.583333333,0,0,25.375,4,1.875,true
    0.483776,4,16,6,0.269767,0.441176,58,45,1,3,3,26,0,1,2,0,11,1,0.430939,78,78,12,0,0.430939,78,0,0,0,0,0,103,215,4,3,4,3,11,0,11,0,11,59,0,11,0,103,215,4,3,4,3,11,0,11,0,11,59,0,11,0,11,1,0,1,15,0,1,0,11,0.45,286,1,0,0,0.606060606,0,0,24.63636364,4,2.1818,true
    0.341014,4,9,4,0.168605,0.269231,29,21,1,2,2,18,1,0,0,1,11,1,0.458904,67,67,11,0,0.458904,67,0,0,0,0,0,79,172,4,1,4,1,10,0,10,0,10,38,0,10,0,79,172,4,1,4,1,10,0,10,0,10,38,0,10,0,10,1,0,1,14,0,0,1,10,0.472222222,180,1,1,0,0.4,0,0,16.6,3,1.6,true
    0.597786,4,20,8,0.326531,0.511111,64,46,1,2,2,21,0,8,23,0,11,1,0.434783,70,70,12,0,0.434783,70,0,0,0,0,0,91,196,5,1,5,1,11,0,11,0,11,46,0,11,0,91,196,5,1,5,1,11,0,11,0,11,46,0,11,0,11,1,0,8,15,0,8,0,11,0.56,235,0.8,0,0,0.515151515,0,0,19.90909091,4,1.7273,true
    0.0837563,1,12,3,0.1,0.144385,30,27,2,9,6,66,2,2,2,2,10,0.888889,0.308511,87,72,8,1,0.308511,87,0,0,0,0,0,195,300,6,3,6,3,8,0,8,2,8,94,0,8,2,195,300,6,3,6,3,8,0,8,2,8,94,0,8,2,8,2,0,4,28,6,2,2,8,0.761904762,471,0,0,0.708333333,0.4375,1,1,57.125,2,1,true
    0.782566,11,64,16,0.413187,0.667954,188,173,1,4,4,60,0,0,0,0,18,1,0.39819,176,168,11,0,0.39819,176,0,0,0,0,0,266,455,5,0,5,0,18,0,10,2,18,169,0,10,2,266,455,5,0,5,0,18,0,10,2,18,169,0,10,2,18,1,0,0,20,3,0,0,10,0.329411765,830,1,0,0,0.685185185,0,0,44.83333333,8,3.1111,true
    0.729486,11,70,18,0.370874,0.620567,191,175,1,4,4,64,0,15,78,0,20,1,0.413793,204,186,14,0,0.413793,204,0,0,0,0,0,289,515,10,2,10,2,20,0,13,2,20,184,0,13,2,289,515,10,2,10,2,20,0,13,2,20,184,0,13,2,20,1,0,15,22,8,15,0,13,0.552631579,901,1,0,0,0.875,0,0,43.55,8,2.95,true
    0.941176,6,29,6,0.666667,0.909091,172,130,1,7,7,42,2,19,23,3,11,1,0.385246,94,70,6,0,0.385246,94,0,0,0,0,0,150,258,0,4,0,4,8,0,5,0,8,78,0,5,0,150,258,0,4,0,4,8,0,5,0,8,78,0,5,0,9,1,0,21,33,36,19,2,6,2,341,0,0,0,0.5,0,0,36.88888889,9,4.1111,true
    0,0,0,0,0,0,0,0,1,0,0,2,1,2,5,2,4,0.333333,0.277778,5,5,1,2,0.571429,36,0,0,0,0,0,13,25,1,0,1,0,2,0,2,0,2,2,0,2,0,27,70,1,0,1,0,4,0,4,0,4,6,0,4,0,4,1,0,3,8,0,2,1,3,0.333333333,23,1,1,0,0.416666667,0,0,4.5,1,0.5,true
    0.579091,9,48,9,0.494432,0.619217,222,174,1,5,5,63,6,3,4,6,16,1,0.262755,103,81,8,0,0.262755,103,0,0,0,0,0,289,449,4,1,4,1,10,0,7,1,10,137,0,7,1,289,449,4,1,4,1,10,0,7,1,10,137,0,7,1,10,1,0,8,65,0,3,5,7,0.305555556,611,0.75,1,0,0.44,0,0,59.7,1,0.7,true
    0.723697,22,136,24,0.497833,0.689966,804,612,1,5,5,266,3,1,1,2,43,1,0.371569,528,439,30,0,0.375691,544,0,0,0,0,0,893,1592,13,9,13,9,41,0,29,7,41,403,0,29,7,904,1615,13,9,13,9,43,0,31,7,43,405,0,31,7,42,1,0,3,68,375,1,2,29,0.799249531,2067,0.923076923,0,0,0.226480836,0,0,47.9047619,33,3.1429,true
    0.31173,7,95,9,0.100052,0.205387,193,122,11,6,5,156,2,2,2,1,111,0.936937,0.656069,1135,905,104,7,0.656069,1135,0,0,1,68,0,595,1929,5,42,5,42,110,0,110,21,110,229,0,110,21,595,1929,5,42,5,42,110,0,110,21,110,229,0,110,21,110,1,1,2,133,5985,1,1,110,0.990825688,820,1,0,0,0.190909091,0,0,6.409090909,18,1.3364,true
    0,0,0,0,0,0,0,0,0,0,0,3,0,35,42,0,3,1,0.568182,25,25,4,0,0.568182,25,0,0,0,0,0,19,47,2,1,2,1,3,0,3,0,3,5,0,3,0,19,47,2,1,2,1,3,0,3,0,3,5,0,3,0,3,4,0,36,5,0,36,0,3,0.75,23,0.5,0,0.944444444,0.666666667,0,0,6,1,0.3333,true
    0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.529412,9,9,2,0,0.529412,9,0,0,0,0,0,8,13,1,0,1,0,1,0,1,0,1,1,0,1,0,8,13,1,0,1,0,1,0,1,0,1,1,0,1,0,1,4,0,0,2,0,0,0,1,2,6,0,0,1,1,0,0,4,0,0,true
    0.3214,3,33,6,0.263427,0.454545,103,100,1,4,4,77,1,19,28,2,17,1,0.422572,161,160,16,0,0.422572,161,0,0,0,0,0,220,391,10,0,10,0,15,9,15,0,15,77,9,15,0,220,391,10,0,10,0,15,9,15,0,15,77,9,15,0,17,1,0,20,26,46,19,1,16,0.96875,728,0.1,0,0,0.333333333,0,0,41.23529412,12,5.0588,true
    0.103903,2,13,3,0.0723473,0.130841,45,42,10,5,5,82,0,1,3,0,22,1,0.4,214,213,23,0,0.4,214,0,0,0,0,0,321,622,9,0,9,0,22,8,22,0,22,81,8,22,0,321,622,9,0,9,0,22,8,22,0,22,81,8,22,0,24,1,0,1,30,204,1,0,23,0.975845411,3239,0.111111111,0,0,0.25,0,0,133.5833333,17,4,true
    0,0,0,0,0,0,0,0,1,3,3,14,0,7,12,0,4,1,0.452055,33,33,5,0,0.452055,33,0,0,0,0,0,40,82,0,0,0,0,4,0,4,0,4,23,0,4,0,40,82,0,0,0,0,4,0,4,0,4,23,0,4,0,5,1,0,7,10,10,7,0,5,2,85,0,0,0,0.2,0,0,16,5,3,true
    0,0,0,0,0,0,0,0,1,5,5,19,0,4,6,0,4,1,0.413793,48,31,4,0,0.413793,48,0,0,0,0,0,68,125,6,2,6,2,4,0,3,0,4,31,0,3,0,68,125,6,2,6,2,4,0,3,0,4,31,0,3,0,5,1,0,4,22,6,4,0,3,0.958333333,136,1,1,0,0.5,0,0,25,3,1,true
    0,0,0,0,0,0,0,0,0,0,0,37,0,44,44,0,37,1,0.926591,568,568,38,0,0.926591,568,0,0,2,4,0,45,645,0,1,0,1,37,0,37,0,37,0,0,37,0,45,645,0,1,0,1,37,0,37,0,37,0,0,37,0,37,1,0,47,37,666,47,0,37,2,37,0,0,0,0.191891892,1,1,0,1,1,true
    0,0,0,0,0,0,0,0,4,1,1,40,1,3,5,1,39,1,0.771003,569,569,39,0,0.771003,569,1,1,0,0,1,169,774,1,1,1,1,38,0,38,0,38,42,0,38,0,169,774,1,1,1,1,38,0,38,0,38,42,0,38,0,38,1,0,4,68,0,3,1,38,0.081081081,267,1,0,0,0.192105263,1,1,6,2,1,true
    0,0,0,0,0,0,0,0,0,0,0,4,2,17,8,0,4,1,0.8,36,36,5,0,0.8,36,0,0,2,2,0,9,46,0,0,0,0,4,0,4,0,4,0,0,4,0,9,46,0,0,0,0,4,0,4,0,4,0,0,4,0,5,1,2,21,6,10,19,2,5,2,8,0,0,0,0.4,0,0,0.6,1,0.8,true
    0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,2,6,1,0.655172,38,38,5,0,0.655172,38,1,1,0,0,1,20,58,1,0,1,0,4,0,4,0,4,4,0,4,0,20,58,1,0,1,0,4,0,4,0,4,4,0,4,0,6,2,0,4,10,13,0,4,5,0.8,41,1,1,0.5,0.4,0,0,5.666666667,1,0.6667,true
    0,0,0,0,0,0,0,0,0,0,0,3,0,20,22,0,3,0.25,0.294118,5,5,1,3,0.294118,5,0,0,0,0,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,3,1,0,20,4,0,20,0,3,0,19,1,0,0,0.555555556,0,0,5,1,0.6667,true
    0,0,0,0,0,0,0,0,0,0,0,3,0,13,13,0,3,0.25,0.294118,5,5,1,3,0.294118,5,0,0,0,0,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,3,1,0,13,4,0,13,0,3,0,19,1,0,0,0.555555556,0,0,5,1,0.6667,true
    0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,3,0.25,0.294118,5,5,1,3,0.294118,5,0,0,0,0,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,3,1,0,10,4,0,10,0,3,0,19,1,0,0,0.555555556,0,0,5,1,0.6667,true
    0,0,0,0,0,0,0,0,0,0,0,3,0,13,13,0,3,0.25,0.294118,5,5,1,3,0.294118,5,0,0,0,0,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,12,15,1,2,1,2,3,0,3,0,3,3,0,3,0,3,1,0,13,4,0,13,0,3,0,19,1,0,0,0.555555556,0,0,5,1,0.6667,true
    0.449612,2,4,2,0.348624,0.428571,38,27,1,2,2,7,1,20,1,1,4,1,0.343434,34,25,3,0,0.343434,34,0,0,18,18,0,65,109,18,2,18,2,3,18,2,0,3,17,18,2,0,65,109,18,2,18,2,3,18,2,0,3,17,18,2,0,4,3,18,20,16,6,19,1,3,1.333333333,425,0,0,0.926829268,0.416666667,0,0,100.75,3,1.25,true
    0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0.791667,19,19,3,0,0.791667,19,0,0,0,0,0,5,21,0,2,0,2,2,0,2,0,2,0,0,2,0,5,21,0,2,0,2,2,0,2,0,2,0,0,2,0,3,3,0,0,4,3,0,0,3,2,6,0,0,0.95,0.833333333,0,0,1,1,0.6667,true
    0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,5,1,0.333333,18,9,2,0,0.333333,18,1,1,0,0,1,36,57,18,3,0,1,1,0,1,0,4,1,18,3,0,36,57,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,608,0,0,0.976190476,1,0,0,303,1,0.5,true
    0.977778,1,1,1,0.790698,0.888889,34,16,0,0,0,1,2,0,0,1,2,1,0.565217,26,12,2,0,0.565217,26,1,1,0,0,1,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,true
    0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,5,1,0.38983,23,12,2,0,0.38983,23,1,1,0,0,1,36,60,18,3,0,1,1,0,1,0,4,1,18,3,0,36,60,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,600,0,0,0.976190476,1,0,0,299,1,0.5,true
    0.977778,1,1,1,0.790698,0.888889,34,16,0,0,0,1,2,0,0,1,2,1,0.565217,26,12,2,0,0.565217,26,1,1,0,0,1,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,true
    0.977778,1,1,1,0.790698,0.888889,34,16,0,0,0,1,2,0,0,1,2,1,0.565217,26,12,2,0,0.565217,26,1,1,0,0,1,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,true
    0.977778,1,1,1,0.790698,0.888889,34,16,0,0,0,1,2,0,0,1,2,1,0.565217,26,12,2,0,0.565217,26,1,1,0,0,1,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,true
    0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,4,1,0.44,22,12,2,0,0.44,22,1,1,0,0,1,28,49,18,3,0,1,1,0,1,0,4,1,18,3,0,28,49,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,4,6,1,0,4,2,2,439,0,0,0.976190476,1,0,0,218.5,1,0.5,true
    0.988889,1,1,1,0.839286,0.942857,47,33,0,0,0,1,4,0,0,3,4,1,0.362069,21,12,2,0,0.362069,21,1,1,0,0,1,37,56,18,3,0,1,1,0,1,0,4,1,18,3,0,37,56,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,4,6,1,0,4,2,2,633,0,0,0.976190476,1,0,0,315.5,1,0.5,true
    0.977778,1,1,1,0.790698,0.888889,34,16,0,0,0,1,2,0,0,1,2,1,0.565217,26,12,2,0,0.565217,26,1,1,0,0,1,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,true
    0.98895,1,1,1,0.839286,0.941176,47,32,0,0,0,1,5,0,0,4,5,1,0.368421,21,12,2,0,0.368421,21,1,1,0,0,1,36,56,18,3,0,1,1,0,1,0,4,1,18,3,0,36,56,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,618,0,0,0.976190476,1,0,0,308,1,0.5,true
    0.98895,1,1,1,0.839286,0.941176,47,32,0,0,0,1,5,0,0,4,5,1,0.368421,21,12,2,0,0.368421,21,1,1,0,0,1,36,56,18,3,0,1,1,0,1,0,4,1,18,3,0,36,56,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,618,0,0,0.976190476,1,0,0,308,1,0.5,true
    0.988889,1,1,1,0.824561,0.941176,47,32,0,0,0,1,5,0,0,4,5,1,0.37931,22,13,2,0,0.37931,22,1,1,0,0,1,36,57,18,3,0,1,1,0,1,0,4,1,18,3,0,36,57,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,614,0,0,0.976190476,1,0,0,306,1,0.5,true
    0.988889,1,1,1,0.821429,0.939394,46,31,0,0,0,1,5,0,0,4,5,1,0.385965,22,13,2,0,0.385965,22,1,1,0,0,1,35,56,18,3,0,1,1,0,1,0,4,1,18,3,0,35,56,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,614,0,0,0.976190476,1,0,0,306,1,0.5,true
    0.988889,1,1,1,0.833333,0.944444,45,34,0,0,0,1,4,0,0,3,4,1,0.321429,18,12,2,0,0.321429,18,1,1,0,0,1,38,54,18,3,0,1,1,0,1,0,4,1,18,3,0,38,54,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,4,6,1,0,4,2,2,633,0,0,0.976190476,1,0,0,315.5,1,0.5,true
    0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,5,1,0.372549,19,12,2,0,0.372549,19,1,1,0,0,1,32,50,18,3,0,1,1,0,1,0,4,1,18,3,0,32,50,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,506,0,0,0.976190476,1,0,0,252,1,0.5,true
    0.977778,1,1,1,0.790698,0.888889,34,16,0,0,0,1,2,0,0,1,2,1,0.565217,26,12,2,0,0.565217,26,1,1,0,0,1,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,20,43,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,true
    0.986755,1,1,1,0.82,0.933333,41,28,0,0,0,1,5,0,0,4,5,1,0.372549,19,12,2,0,0.372549,19,1,1,0,0,1,32,50,18,3,0,1,1,0,1,0,4,1,18,3,0,32,50,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,518,0,0,0.976190476,1,0,0,258,1,0.5,true
    0.986755,1,1,1,0.82,0.933333,41,28,0,0,0,1,5,0,0,4,5,1,0.372549,19,12,2,0,0.372549,19,1,1,0,0,1,32,50,18,3,0,1,1,0,1,0,4,1,18,3,0,32,50,18,3,0,1,1,0,1,0,4,1,18,3,0,2,4,0,5,7,1,0,5,2,2,518,0,0,0.976190476,1,0,0,258,1,0.5,true
    0,0,0,0,0,0,0,0,1,1,1,17,2,1,3,4,19,1,0.550239,115,114,16,0,0.550239,115,0,0,0,0,0,94,227,5,3,5,3,15,0,15,4,15,36,0,15,4,94,227,5,3,5,3,15,0,15,4,15,36,0,15,4,15,1,0,3,21,0,1,2,15,0.628571429,158,1,2,0,0.311111111,0,0,9.2,2,0.8667,true
    0.653266,3,6,5,0.229391,0.48,64,36,2,0,0,13,5,0,0,7,19,1,0.722628,198,173,13,0,0.722628,198,0,0,0,0,0,76,279,1,1,1,1,12,0,12,0,12,21,0,12,0,76,279,1,1,1,1,12,0,12,0,12,21,0,12,0,12,1,0,5,23,54,0,5,12,0.454545455,139,1,1,0,0.533333333,0,0,10.5,1,0.8333,true
    0.0536398,1,2,1,0.0220183,0.0555556,12,10,10,1,1,40,10,94,171,15,45,0.966667,0.635458,319,316,29,1,0.635458,319,1,2,7,109,2,183,545,2,5,2,5,30,0,29,0,31,60,0,30,0,183,545,2,5,2,5,30,0,29,0,31,60,0,30,0,31,1,6,102,56,435,94,9,30,0.916666667,276,0.5,1,0,0.190615836,0,0,7.838709677,3,1.2903,true
    0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,0,5,0.833333,0.666667,16,16,5,1,0.666667,16,0,0,2,178,0,8,18,0,0,0,0,5,0,5,0,5,0,0,5,0,8,18,0,0,0,0,5,0,5,0,5,0,0,5,0,5,1,0,44,5,10,44,0,5,2,5,0,0,0,0.6,0,0,0,1,1,true
    0,0,0,0,0,0,0,0,0,0,0,2,1,39,9,0,2,1,0.736842,14,14,3,0,0.736842,14,0,0,21,82,0,5,18,0,1,0,1,2,0,2,1,2,0,0,2,1,5,18,0,1,0,1,2,0,2,1,2,0,0,2,1,2,1,0,55,2,1,54,1,2,2,2,0,0,0,0.75,0,0,0,1,1,true
    0,0,0,0,0,0,0,0,0,0,0,4,1,5,3,0,4,1,0.566667,17,17,5,0,0.566667,17,0,0,2,2,0,13,29,0,0,0,0,4,0,4,0,4,0,0,4,0,13,29,0,0,0,0,4,0,4,0,4,0,0,4,0,4,1,0,5,4,6,5,1,4,2,4,0,0,0,0.55,0,0,0,1,1,true
    0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.642857,9,9,2,0,0.642857,9,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,0,1,0,5,10,1,0,1,0,1,0,1,0,1,0,0,1,0,1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,3,0,0,true
    0.114418,4,13,5,0.0579268,0.0965517,76,56,2,4,4,149,5,7,17,2,63,0.967213,0.481481,546,514,59,2,0.481481,546,1,1,0,0,1,588,1312,8,9,8,9,61,0,60,6,61,309,0,60,6,588,1312,8,9,8,9,61,0,60,6,61,309,0,60,6,61,1,0,11,77,714,7,4,60,0.629166667,1486,0.875,0,0,0.219262295,0,0,23.2295082,9,2.2459,true
    0.0828248,3,8,3,0.0286195,0.0708661,34,27,4,3,3,97,8,15,22,24,80,0.964912,0.63907,687,651,55,2,0.63907,687,1,2,1,1,2,388,1188,15,12,7,12,56,0,56,7,86,174,3,86,10,388,1188,15,12,7,12,56,0,56,7,86,174,3,86,10,56,2,1,22,84,714,15,7,56,0.779220779,840,0.714285714,1,0.363636364,0.160714286,1,4,13.875,9,1.5714,true
    0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.615385,16,16,2,0,0.615385,16,0,0,0,0,0,10,24,2,0,2,0,1,2,1,0,1,2,2,1,0,10,24,2,0,2,0,1,2,1,0,1,2,2,1,0,1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,true
    0.146774,1,4,1,0.0403458,0.0738636,14,13,1,3,3,41,5,4,5,5,17,1,0.412541,125,109,13,0,0.412541,125,0,0,0,0,0,178,347,2,5,2,5,12,0,12,1,12,80,0,12,1,178,347,2,5,2,5,12,0,12,1,12,80,0,12,1,13,1,0,8,46,42,4,5,13,0.625,339,0.5,0,0,0.340659341,0,0,24.92307692,5,1.8462,true
    0.133869,1,6,2,0.0501044,0.0804598,24,14,1,6,6,38,10,19,23,15,36,1,0.580336,242,225,22,0,0.580336,242,0,0,1,1,0,175,479,7,7,7,7,21,1,21,4,21,77,1,21,4,175,479,7,7,7,7,21,1,21,4,21,77,1,21,4,22,1,1,28,42,0,21,9,21,0.734693878,477,0.285714286,2,0,0.365079365,0,0,20.36363636,3,1,true
    0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0.777778,21,21,3,0,0.777778,21,0,0,1,68,0,6,24,0,0,0,0,2,0,2,0,2,0,0,2,0,6,24,0,0,0,0,2,0,2,0,2,0,0,2,0,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,true
    0.531154,3,26,5,0.253756,0.421053,152,112,4,2,2,47,17,49,85,30,48,1,0.481273,257,240,18,0,0.481273,257,1,1,0,0,1,277,599,12,4,12,4,18,7,17,1,18,111,7,17,1,277,599,12,4,12,4,18,7,17,1,18,111,7,17,1,18,1,0,63,65,81,49,14,17,0.950980392,560,0.25,2,0,0.222222222,0,0,29.44444444,2,0.8889,true
    0.726257,3,6,5,0.275862,0.571429,64,36,2,0,0,10,5,1,1,7,16,1,0.718062,163,138,10,0,0.718062,163,0,0,0,0,0,64,232,0,0,0,0,9,0,9,0,9,19,0,9,0,64,232,0,0,0,0,9,0,9,0,9,19,0,9,0,10,1,0,5,21,45,0,5,10,2,116,0,0,0,0.5,0,0,10.6,1,0.9,true
    0,0,0,0,0,0,0,0,3,4,3,116,26,156,200,37,118,0.875,0.528791,551,507,70,10,0.527015,595,1,1,0,0,1,491,1169,36,36,26,31,81,2,79,12,91,186,8,88,15,534,1266,36,42,26,37,89,2,87,12,99,201,8,96,15,82,2,0,172,159,2501,156,22,79,0.939221273,1159,0.807692308,13,0.191919192,0.069844789,0,0,12.81707317,5,1.3171,true
    0.138229,1,6,2,0.0955631,0.142857,28,22,1,4,4,37,2,4,5,1,14,1,0.362903,90,86,13,0,0.362903,90,0,0,1,1,0,158,293,3,5,3,5,13,0,12,1,13,78,0,12,1,158,293,3,5,3,5,13,0,12,1,13,78,0,12,1,14,4,1,4,31,21,2,2,12,0.807692308,290,0.25,0,0.75,0.258928571,2,4,19.42857143,7,1.9286,true
    0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0.782609,18,18,2,0,0.782609,18,0,0,0,0,0,5,19,0,0,0,0,1,0,1,0,1,0,0,1,0,5,19,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,true
